n,iteration,execution_time
20,43,0.0005419254302978516
20,44,0.0010502338409423828
20,45,0.0008120536804199219
20,46,0.0012447834014892578
20,47,0.0008268356323242188
20,48,0.0007030963897705078
20,49,0.0008192062377929688
20,50,0.0010612010955810547
20,51,0.0006830692291259766
20,52,0.0010302066802978516
20,53,0.0006659030914306641
20,54,0.0005931854248046875
20,55,0.0006008148193359375
20,56,0.0009751319885253906
20,57,0.0011279582977294922
20,58,0.0006310939788818359
20,59,0.0013041496276855469
20,60,0.0006799697875976562
20,61,0.0009539127349853516
20,62,0.0009400844573974609
20,63,0.0008988380432128906
20,64,0.0013163089752197266
20,65,0.0007407665252685547
20,66,0.001123189926147461
20,67,0.0008361339569091797
20,68,0.0008862018585205078
20,69,0.0006568431854248047
20,70,0.0007059574127197266
20,71,0.000946044921875
20,72,0.0009379386901855469
20,73,0.0010571479797363281
20,74,0.0008041858673095703
20,75,0.0008800029754638672
20,76,0.0009062290191650391
20,77,0.0010249614715576172
20,78,0.0009419918060302734
20,79,0.000982046127319336
20,80,0.0008108615875244141
20,81,0.0009357929229736328
20,82,0.0007817745208740234
20,83,0.0006978511810302734
20,84,0.0006237030029296875
20,85,0.0010199546813964844
20,86,0.0008552074432373047
20,87,0.0006620883941650391
20,88,0.000518798828125
20,89,0.0009131431579589844
20,90,0.0005488395690917969
20,91,0.0008068084716796875
20,92,0.000978231430053711
20,93,0.0006039142608642578
20,94,0.000843048095703125
20,95,0.0007500648498535156
20,96,0.0006756782531738281
20,97,0.0010161399841308594
20,98,0.0008149147033691406
20,99,0.00047707557678222656
20,100,0.0010170936584472656
40,1,0.006353855133056641
40,2,0.0070149898529052734
40,3,0.008623123168945312
40,4,0.0061798095703125
40,5,0.004897117614746094
40,6,0.008424043655395508
40,7,0.005627155303955078
40,8,0.00738978385925293
40,9,0.008710145950317383
40,10,0.005772829055786133
40,11,0.00586700439453125
40,12,0.007316112518310547
40,13,0.006183147430419922
40,14,0.0070841312408447266
40,15,0.0045049190521240234
40,16,0.008102893829345703
40,17,0.007726907730102539
40,18,0.006799936294555664
40,19,0.00793313980102539
40,20,0.007125139236450195
40,21,0.006932973861694336
40,22,0.008220911026000977
40,23,0.007505893707275391
40,24,0.005672931671142578
40,25,0.0061070919036865234
40,26,0.006652116775512695
40,27,0.006415843963623047
40,28,0.010325908660888672
40,29,0.005767822265625
40,30,0.00669097900390625
40,31,0.005342006683349609
40,32,0.006821155548095703
40,33,0.007197141647338867
40,34,0.0060842037200927734
40,35,0.005833148956298828
40,36,0.004919767379760742
40,37,0.004829883575439453
40,38,0.004963874816894531
40,39,0.007932901382446289
40,40,0.007211923599243164
40,41,0.0064389705657958984
40,42,0.008975028991699219
40,43,0.0052640438079833984
40,44,0.005905866622924805
40,45,0.006819009780883789
40,46,0.007652759552001953
40,47,0.004359722137451172
40,48,0.006402730941772461
40,49,0.006537914276123047
40,50,0.008747100830078125
40,51,0.006281852722167969
40,52,0.008478164672851562
40,53,0.006186962127685547
40,54,0.0057981014251708984
40,55,0.004405021667480469
40,56,0.007771015167236328
40,57,0.008367061614990234
40,58,0.008390188217163086
40,59,0.005446195602416992
40,60,0.005966901779174805
40,61,0.00557398796081543
40,62,0.0052187442779541016
40,63,0.007364988327026367
40,64,0.008831977844238281
40,65,0.00608515739440918
40,66,0.005647897720336914
40,67,0.00763392448425293
40,68,0.00463414192199707
40,69,0.003958940505981445
40,70,0.005415916442871094
40,71,0.007874250411987305
40,72,0.00761103630065918
40,73,0.00985097885131836
40,74,0.0065152645111083984
40,75,0.00696110725402832
40,76,0.006103038787841797
40,77,0.005741119384765625
40,78,0.005889892578125
40,79,0.005312919616699219
40,80,0.005456209182739258
40,81,0.005946159362792969
40,82,0.007078886032104492
40,83,0.006359100341796875
40,84,0.005763053894042969
