n,iteration,execution_time
20,24,0.0010235309600830078
20,25,0.0006353855133056641
20,26,0.0007541179656982422
20,27,0.0011882781982421875
20,28,0.0011665821075439453
20,29,0.0007367134094238281
20,30,0.0013475418090820312
20,31,0.0009245872497558594
20,32,0.0004820823669433594
20,33,0.0006237030029296875
20,34,0.0006742477416992188
20,35,0.0007860660552978516
20,36,0.0005843639373779297
20,37,0.0008318424224853516
20,38,0.0005409717559814453
20,39,0.0007305145263671875
20,40,0.0013537406921386719
20,41,0.00064849853515625
20,42,0.001340627670288086
20,43,0.0008025169372558594
20,44,0.0006606578826904297
20,45,0.0006847381591796875
20,46,0.0005884170532226562
20,47,0.0007014274597167969
20,48,0.00047779083251953125
20,49,0.0007491111755371094
20,50,0.001110076904296875
20,51,0.0008287429809570312
20,52,0.00044226646423339844
20,53,0.0004425048828125
20,54,0.0005929470062255859
20,55,0.00048422813415527344
20,56,0.00019431114196777344
20,57,0.0008690357208251953
20,58,0.00041413307189941406
20,59,0.0009791851043701172
20,60,0.0003790855407714844
20,61,0.00033164024353027344
20,62,0.0006043910980224609
20,63,0.0003745555877685547
20,64,0.0008304119110107422
20,65,0.0007729530334472656
20,66,0.0008757114410400391
20,67,0.0009915828704833984
20,68,0.000850677490234375
20,69,0.0007469654083251953
20,70,0.0007038116455078125
20,71,0.0006043910980224609
20,72,0.0006194114685058594
20,73,0.0005078315734863281
20,74,0.0008869171142578125
20,75,0.0009810924530029297
20,76,0.0008533000946044922
20,77,0.0010576248168945312
20,78,0.00034499168395996094
20,79,0.00034999847412109375
20,80,0.0004875659942626953
20,81,0.0009295940399169922
20,82,0.0006020069122314453
20,83,0.001116037368774414
20,84,0.0006067752838134766
20,85,0.0005078315734863281
20,86,0.0011153221130371094
20,87,0.0008063316345214844
20,88,0.0011570453643798828
20,89,0.0006759166717529297
20,90,0.0005869865417480469
20,91,0.0011186599731445312
20,92,0.0009908676147460938
20,93,0.00039458274841308594
20,94,0.0005772113800048828
20,95,0.0007731914520263672
20,96,0.0004966259002685547
20,97,0.0006377696990966797
20,98,0.0006558895111083984
20,99,0.0009462833404541016
20,100,0.001216888427734375
40,1,0.0077250003814697266
40,2,0.011067390441894531
40,3,0.015599966049194336
40,4,0.011891603469848633
40,5,0.00478053092956543
40,6,0.011270523071289062
40,7,0.005460500717163086
40,8,0.01037287712097168
40,9,0.007138967514038086
40,10,0.009302616119384766
40,11,0.00537872314453125
40,12,0.0030405521392822266
40,13,0.008849143981933594
40,14,0.008432388305664062
40,15,0.005987405776977539
40,16,0.011552572250366211
40,17,0.008383750915527344
40,18,0.009181737899780273
40,19,0.007681608200073242
40,20,0.006978034973144531
40,21,0.009661197662353516
40,22,0.005554676055908203
40,23,0.00953221321105957
40,24,0.006951332092285156
40,25,0.007310628890991211
40,26,0.003532886505126953
40,27,0.0065271854400634766
40,28,0.012033939361572266
40,29,0.010631084442138672
40,30,0.004198312759399414
40,31,0.005827903747558594
40,32,0.007087230682373047
40,33,0.009803295135498047
40,34,0.008293867111206055
40,35,0.006319522857666016
40,36,0.0074615478515625
40,37,0.00738835334777832
40,38,0.007491588592529297
40,39,0.007781267166137695
40,40,0.007253170013427734
40,41,0.006743669509887695
40,42,0.008824586868286133
40,43,0.004495143890380859
40,44,0.005097150802612305
40,45,0.003830432891845703
40,46,0.0038192272186279297
40,47,0.00699162483215332
40,48,0.0084991455078125
40,49,0.006174325942993164
40,50,0.0069348812103271484
40,51,0.006346940994262695
40,52,0.00713801383972168
40,53,0.005104780197143555
40,54,0.010253429412841797
40,55,0.008234024047851562
40,56,0.0073735713958740234
40,57,0.007825374603271484
40,58,0.005380868911743164
40,59,0.008454561233520508
40,60,0.006785392761230469
40,61,0.012702703475952148
40,62,0.005396366119384766
40,63,0.011665105819702148
40,64,0.011055946350097656
40,65,0.011327981948852539
40,66,0.004018545150756836
40,67,0.009257316589355469
40,68,0.007050752639770508
40,69,0.007079124450683594
40,70,0.007785797119140625
40,71,0.007020711898803711
40,72,0.010171651840209961
40,73,0.011220693588256836
40,74,0.01075601577758789
40,75,0.005029439926147461
40,76,0.009378671646118164
40,77,0.007207155227661133
40,78,0.011610984802246094
40,79,0.00928497314453125
40,80,0.009348869323730469
40,81,0.007928133010864258
40,82,0.008687019348144531
40,83,0.004240512847900391
40,84,0.008358001708984375
40,85,0.004670381546020508
40,86,0.0066144466400146484
40,87,0.007934093475341797
40,88,0.009062051773071289
40,89,0.00785207748413086
40,90,0.006865024566650391
40,91,0.008550167083740234
40,92,0.008745670318603516
40,93,0.006423473358154297
40,94,0.01189732551574707
40,95,0.01616501808166504
40,96,0.0064203739166259766
40,97,0.010536909103393555
40,98,0.008751392364501953
40,99,0.006475210189819336
40,100,0.009141921997070312
100,1,0.13756346702575684
100,2,0.16867470741271973
100,3,0.22711634635925293
100,4,0.1466352939605713
100,5,0.15805959701538086
100,6,0.18736648559570312
100,7,0.12525081634521484
100,8,0.12838149070739746
100,9,0.27053046226501465
100,10,0.17321109771728516
100,11,0.19504308700561523
100,12,0.14265680313110352
100,13,0.19913220405578613
100,14,0.16921639442443848
100,15,0.21193671226501465
100,16,0.17636823654174805
100,17,0.14204716682434082
100,18,0.18096280097961426
100,19,0.24228310585021973
100,20,0.21633529663085938
100,21,0.15695452690124512
100,22,0.20461177825927734
100,23,0.14805841445922852
100,24,0.14475584030151367
100,25,0.1762247085571289
100,26,0.17405247688293457
100,27,0.15678095817565918
100,28,0.12074637413024902
100,29,0.1875157356262207
100,30,0.2214338779449463
100,31,0.1810910701751709
100,32,0.17878341674804688
100,33,0.18860507011413574
100,34,0.1923353672027588
100,35,0.18606901168823242
100,36,0.13475370407104492
100,37,0.21033358573913574
100,38,0.14313650131225586
100,39,0.19002151489257812
100,40,0.27960634231567383
100,41,0.20109295845031738
100,42,0.20873808860778809
100,43,0.16800832748413086
100,44,0.20073986053466797
100,45,0.1972193717956543
100,46,0.17812037467956543
100,47,0.1976161003112793
100,48,0.19240498542785645
100,49,0.18299293518066406
100,50,0.14139270782470703
100,51,0.14939618110656738
100,52,0.12932491302490234
100,53,0.22909832000732422
100,54,0.13785862922668457
100,55,0.2064347267150879
100,56,0.208892822265625
100,57,0.18917393684387207
100,58,0.14065122604370117
100,59,0.1859726905822754
100,60,0.15578341484069824
100,61,0.17507028579711914
100,62,0.1247408390045166
100,63,0.18309974670410156
100,64,0.13090753555297852
100,65,0.2148756980895996
100,66,0.1581437587738037
100,67,0.19550800323486328
100,68,0.09902739524841309
100,69,0.14328527450561523
100,70,0.2176494598388672
100,71,0.18322539329528809
100,72,0.1565256118774414
100,73,0.17027044296264648
100,74,0.15770173072814941
100,75,0.19954586029052734
100,76,0.13916611671447754
100,77,0.12697744369506836
100,78,0.17917943000793457
100,79,0.16314482688903809
100,80,0.1606607437133789
100,81,0.19077372550964355
100,82,0.16356968879699707
100,83,0.1910693645477295
100,84,0.1790153980255127
100,85,0.16678237915039062
100,86,0.15573358535766602
100,87,0.16388154029846191
100,88,0.20745205879211426
100,89,0.17480802536010742
100,90,0.22890901565551758
100,91,0.20904922485351562
100,92,0.17296957969665527
100,93,0.2268962860107422
100,94,0.15375447273254395
100,95,0.13462328910827637
100,96,0.17528414726257324
100,97,0.1592569351196289
100,98,0.1794445514678955
100,99,0.22907209396362305
100,100,0.1579437255859375
400,1,15.883523941040039
400,2,14.71947193145752
400,3,18.24693536758423
400,4,14.26216745376587
400,5,13.891167879104614
400,6,16.45720410346985
400,7,14.747476816177368
400,8,12.915201902389526
400,9,15.386977434158325
400,10,15.606296062469482
400,11,13.699882507324219
400,12,13.474931001663208
400,13,14.87370491027832
400,14,17.519240140914917
400,15,13.458141565322876
400,16,15.56882929801941
400,17,15.069529294967651
400,18,12.614808797836304
400,19,14.040085077285767
400,20,19.67328453063965
400,21,14.8174729347229
400,22,12.660722255706787
400,23,11.500324010848999
400,24,11.600650310516357
400,25,12.225298643112183
400,26,17.24434208869934
400,27,15.120275259017944
400,28,14.10185194015503
400,29,14.644721031188965
400,30,13.747054815292358
400,31,12.156710386276245
400,32,14.715628385543823
400,33,16.22391104698181
400,34,14.024127006530762
400,35,15.150060415267944
400,36,12.28744387626648
400,37,13.419970989227295
400,38,16.094139099121094
400,39,13.207437515258789
400,40,12.168200731277466
400,41,14.068726778030396
400,42,17.93191146850586
400,43,11.424633264541626
400,44,12.405011653900146
400,45,14.376196146011353
400,46,12.76106309890747
400,47,16.146050691604614
400,48,15.554756879806519
400,49,17.53746771812439
400,50,14.178695917129517
400,51,13.976874828338623
400,52,18.13822340965271
400,53,14.177860736846924
400,54,12.962916135787964
400,55,12.756442308425903
400,56,15.747122287750244
400,57,12.105925559997559
400,58,15.377793312072754
400,59,14.387685060501099
400,60,11.166297674179077
400,61,12.396181106567383
400,62,18.427027702331543
400,63,15.6589035987854
400,64,13.665804147720337
400,65,14.728784561157227
400,66,14.673918008804321
400,67,14.596782684326172
400,68,13.22778844833374
400,69,15.461828231811523
400,70,14.278398752212524
400,71,12.53248381614685
400,72,14.092779159545898
400,73,12.568615913391113
400,74,20.823145866394043
400,75,14.571972846984863
400,76,12.161821365356445
400,77,15.722957849502563
400,78,14.276065587997437
400,79,14.278562068939209
400,80,13.688837766647339
400,81,15.324438571929932
400,82,13.42310643196106
400,83,14.994025468826294
400,84,12.031322717666626
400,85,16.39266324043274
400,86,10.47420597076416
400,87,13.886016130447388
400,88,17.057539463043213
400,89,15.062984704971313
400,90,13.790253400802612
400,91,15.547574520111084
400,92,15.853806972503662
400,93,11.89233684539795
400,94,15.283108949661255
400,95,18.068044424057007
400,96,12.835606813430786
400,97,10.688767433166504
400,98,13.114838123321533
400,99,10.735079765319824
400,100,14.238098382949829
1000,1,182.57703042030334
1000,2,167.05555200576782
1000,3,165.0220022201538
1000,4,222.64215350151062
1000,5,193.88482093811035
1000,6,189.92850303649902
1000,7,176.85307097434998
1000,8,171.92352032661438
1000,9,225.66965174674988
1000,10,185.22367477416992
1000,11,199.69184255599976
1000,12,205.40999054908752
1000,13,198.00899982452393
1000,14,158.99698543548584
1000,15,181.96156859397888
1000,16,203.2264325618744
1000,17,170.08452558517456
1000,18,166.56326150894165
1000,19,211.29724884033203
1000,20,186.45991015434265
1000,21,245.313631772995
1000,22,181.31782507896423
1000,23,207.82007932662964
1000,24,225.80504608154297
1000,25,200.55682849884033
1000,26,170.56868362426758
1000,27,212.8727355003357
1000,28,241.67955207824707
1000,29,175.30423021316528
1000,30,211.79863357543945
1000,31,202.1767451763153
1000,32,197.95065140724182
1000,33,192.01797580718994
1000,34,218.9436218738556
1000,35,174.76794862747192
1000,36,192.80522179603577
1000,37,207.95538473129272
1000,38,223.49175643920898
1000,39,225.70790839195251
1000,40,160.7811644077301
1000,41,164.74647045135498
1000,42,206.09112238883972
1000,43,199.70662021636963
1000,44,157.11716651916504
1000,45,175.57547450065613
1000,46,163.04047417640686
1000,47,197.08247256278992
1000,48,209.94599056243896
1000,49,186.682852268219
1000,50,243.16340684890747
1000,51,177.84486293792725
1000,52,166.3259310722351
1000,53,190.14534091949463
1000,54,177.83771181106567
1000,55,218.97861337661743
1000,56,168.04899501800537
1000,57,200.71126341819763
1000,58,184.61701703071594
1000,59,188.51920366287231
1000,60,204.60563850402832
1000,61,188.6567542552948
1000,62,250.85472917556763
1000,63,207.4449760913849
1000,64,187.81164860725403
1000,65,189.9681520462036
1000,66,234.0372452735901
1000,67,179.63768243789673
1000,68,179.57414603233337
1000,69,260.61575746536255
1000,70,184.0800654888153
1000,71,183.69908094406128
1000,72,161.25677514076233
1000,73,184.96839213371277
1000,74,168.41887664794922
1000,75,217.46140003204346
1000,76,173.74753260612488
1000,77,200.87718272209167
1000,78,166.43384861946106
1000,79,179.1551158428192
1000,80,171.1823754310608
1000,81,193.69731879234314
1000,82,239.09301376342773
1000,83,184.97974634170532
1000,84,177.20083594322205
1000,85,203.72221684455872
1000,86,214.5827033519745
1000,87,205.69986844062805
1000,88,243.1000542640686
1000,89,201.136465549469
1000,90,149.35029864311218
1000,91,175.66351771354675
1000,92,186.0030221939087
1000,93,165.51022219657898
1000,94,226.46638202667236
1000,95,180.1264135837555
1000,96,205.29986763000488
1000,97,194.19880032539368
1000,98,176.14213919639587
1000,99,192.9777271747589
1000,100,185.65253496170044
4000,1,6768.275997161865
4000,2,6673.43590259552
4000,3,6591.245788812637
4000,4,6587.656474351883
4000,5,6488.171316146851
4000,6,6766.402819633484
4000,7,6872.934242010117
4000,8,6477.893937826157
4000,9,6747.2594492435455
4000,10,6851.084330797195
4000,11,6869.86026763916
4000,12,6467.552059650421
4000,13,6952.710843801498
4000,14,6671.863385438919
4000,15,7067.131219625473
4000,16,6676.690518856049
4000,17,6527.179854393005
4000,18,6653.236961603165
4000,19,6785.904521942139
4000,20,6580.557195663452
